Software Developer (full time),workExperience
"TDO Software - San Diego, CA - August 2016 to May 2017",workExperience
"Converted C#, Access interop code into TDO.Interop, a full-duplex WCF client/server to free up Access memory usage for TDO software, to load more than more than 100,000 X-Ray images in the Image Organizer Developed TDO Update, a C# program to update TDO software, a highly specialized practice management system for endodontic offices, from one version to the next using C#, Winforms, T-SQL, and Threading",workExperience
Sr. Software Engineer,workExperience
"Robert Half Technologies - San Diego, CA - July 2014 to August 2016",workExperience
"Worked on projects at the UPS Store, insureWell, PIRCH, Garden Fresh Restaurant Corp.",workExperience
Technical Consultant,workExperience
"Garden Fresh Restaurant Corp - San Diego, CA - May 2016 to June 2016",workExperience
"Assisted in the advertising campaign software development using Oracle Responsys, HTML5, CSS3, JavaScript, jQuery, and Litmus to ensure outgoing emails worked on more than 40 different email clients",workExperience
Technical Consultant,workExperience
"PIRCH - San Diego, CA - January 2016 to April 2016",workExperience
"Assisted in the development of the Partner Web Portal using Angular JS, Angular Material, JavaScript, Web API, OData, HTML5, CSS3, C#, MVC, Entity Framework, SQL Azure",workExperience
Technical Consultant,workExperience
"insureWell - San Diego, CA - July 2015 to January 2016",workExperience
"Architected, designed, and developed the AssuranceApp price comparison web portal for consumers shopping for disability plans The system allowed agents to drag and drop illustration files from different carriers onto a web page, parsed the extracted data from PDF documents, stored them in SQL Server, and made the data available on line to agents & brokers side by side for comparison purposes Created the Web API services and the data repository layer for the AssuranceApp web portal Developed custom algorithm to extract insurance quote data from PDF files for various carriers",workExperience
"Technologies: C#, ASP.NET MVC5, SPA, Web API 2, AngularJS, AJAX, HTML5, CSS3, JavaScript, jQuery, Bootstrap 3, Entity Framework, LINQ, SQL",workExperience
"Tools: VS 2015, SQLSVR 2014, dropzone.js, iTextSharp, Jasmine, Chutzpah, Mocking frameworks",workExperience
Technical Consultant,workExperience
"The UPS Store - San Diego, CA - July 2014 to June 2015",workExperience
"Development work on the N-Tier CAMS (Corporate Account Management System) project to process transactions at more than 4,500 centers and send them back to the corporate office in real time Maintenance work on the CAMS and BMA (Bill My Account) projects Technologies: C#, WCF, WinForms, SQL, Entity Framework, LINQ, SSRS, Windows Workflow, ASPNET WebForms, AJAX, HTML, CSS, JavaScript, jQuery",workExperience
Senior Software Engineer (consultant),workExperience
"CareFusion - San Diego, CA - December 2013 to July 2014 Converted  &  enhanced  the  ATF  (Automated  Test  Factory),  a  software  test  tool  application  from  WPF  to ASP.NET MVC, using VS 2012, SQLSVR 2012, EF, LINQ, C#, HTML5, CSS3, JavaScript, jQuery, SignalR (for real-time communication between the back-end execution engine and client UIs)",workExperience
Software Engineer (full time),workExperience
"Raintree Oncology Services - San Diego, CA - January 2013 to December 2013",workExperience
"Built and successfully delivered an application to mine data from customized reports from Excel files: read, parse, process, load pharmaceutical data into SQLSVR 2012 using C#, SQL, ADO.NET, Excel Automation Developed  the  RFMS  (File  Management  System)  for  desktop  and  mobile  web  browsers  using  VS  2012, SQLSVR",workExperience
"Software Engineer - 2008 to 2013 2013, VMWare",workExperience
"Senior Software Developer, Onshore",workExperience
Sempra Energy/SDGE - April 2012 to December 2012,workExperience
Developed WCF service integration with IBM DB2 to request customers' meter info in real-time,workExperience
Senior Software Engineer (consultant),workExperience
"Airsis - San Diego, CA - October 2011 to April 2012",workExperience
"Collaborated with Cubic Transportation Systems technical staff to deliver a web-based portal to the City of Vancouver for their transit system fare collection activities The TransLink project allowed customers to purchase and reload smart cards on line Built web pages then integrated Cubic APIs into them using ASPNET AJAX, C#, XHTML, CSS, XML, JavaScript, jQuery, WSDL, SOAP, and Vault source control",workExperience
Sr. Software Engineer,workExperience
Sempra Energy - 2012 to 2012,workExperience
Assisted in the development of the CEN (Customer Energy Network) project that replaced the Google,workExperience
Software Engineer (full time),workExperience
"Jack In the Box Corporate Support Center - San Diego, CA - April 1999 to February 2010 Responsible for supporting the web-based RMIS (Risk Management Information System) The system was used by 50+ call center representatives in the Guest Relations, Risk Management, Quality Assurance, and Internal Audit departments to collect risk-related events and generate reports for senior management Designed, developed, implemented, and maintained multiple data interfaces for RMIS using C#/VB.NET, MS Access 2003, and SQLSVR 2005 Designed, built, and deployed the Shake/Smoothie Sample database to meet the users' requirements using VB.NET 2005 and SQLSVR 2005 The system housed collected Shake/Smoothie samples from restaurants that were sent to independent laboratories for testing and generated reports for area coaches",workExperience
WORK EXPERIENCE,workExperience
"Owner, software developer",workExperience
Hokua Software LLC - 2012 to Present,workExperience
"Create software products for the web and Mac as well as providing software consulting Along with HRG Technologies, I participate in the development of medical informatics systems used by the US Department of Defense and the Department of Veterans Affairs Responsible for the web-based UI software architecture Experience with 508 compliance of rich internet applications Experience with Scrum and other agile methodologies Developed an iOS (targeted at the iPad) medical records viewing application",workExperience
Adjunct Instructor,workExperience
Des Moines Area Community College - 2011 to Present,workExperience
West Campus,workExperience
Teach introductory statistics,workExperience
Statistician,workExperience
General Dynamics IT - 2011 to 2012,workExperience
Developed  SAS  programs  to  summarize  Medicare  data.  Developed  web  applications  to  interface  with  the results,workExperience
Senior Software Applications Account Executive,workExperience
HPE Software - August 2016 to Present,workExperience
"Named Account Manager for 40 enterprise, installed & whitespace accounts in TOLA region",workExperience
"Consultative positioning of ADM/APM software portfolio: application lifecycle management, development, delivery & release Focus on automation, performance & load testing, mobile application development & monitoring, analytics, and operations management Versed in Agile and Waterfall development methodologies and the ""shift"" to continuous delivery and dev-ops Focus on both on premise and cloud native application development and the internal transformation to operate IT as a bi-modal organization Work with LOB's and technical teams to map initiatives and challenges to HPE solutions by helping clients realize the short and long term process benefit and financial impact of the proposed solution(s) after implementation Responsible for complete sales cycle management, solution design, product demonstrations, pricing, & contract negotiations Work with extended HPE team, solution architects, & channel partners to develop a winning strategy across the geo Key wins in 2017 at Quiktrip: $615k automation and mobile",workExperience
Senior Account Manager & Team Lead,workExperience
Atos IT Solutions - November 2014 to August 2016,workExperience
"Territory Manager specializing in TELCO infrastructure hardware, software, and services across all verticals in TOLA region Sold cloud solutions for Contact Center, UC, and VOIP to commercial and enterprise accounts Responsible for complete sales cycle management in install base, new logo, and channel business Tasked with product demonstrations, solution design, pricing and negotiation, relationship and opportunity management within account set Achieved  134%  to  plan  on  a  $4.2M  quota  in  2015  while  increasing  both  top  line  revenue  and  profitability in  the  territory Key  wins  at  Academy;  $320k  HW/SW,  MMHR  Houston:  $375k  SW/SVCS,  and  Torchmark: $276k HW/SW",workExperience
Senior Account Executive,workExperience
"IBM, International Business Machines - Dallas, TX - 1998 to November 2014",workExperience
Business Continuity Services Account Manager,workExperience
"IBM, International Business Machines - 2012 to 2014",workExperience
"Responsible  for  complete  account  management,  solution  design  &  up-selling  of  hot-site  backup,  virtual recovery services, and dedicated workspace clients in 45 commercial and enterprise accounts Tasked with new-logo prospecting, pricing and negotiation of contracts, and competitive take-outs across the territory Work with extended IBM team, business partners, solution architects, and PM to create an effective territory strategy Achieved 116% in 2012 on a $3.5M quota and 109% in 2013 on a $3.9M quota Key wins at Ann Taylor, $1.1M and CR Bard, $620k",workExperience
Senior Named Account Manager,workExperience
"IBM, International Business Machines - 2009 to 2011",workExperience
"National Account manager for 12 Named accounts in TOLA and California: Levi Strauss, Neiman Marcus, Michael's, Gamestop, Zale's, RadioShack, Alcon Labs, Whole Foods, McClain Trucking, APL, Fresh-n-Easy, and Conway Freightlines Responsible for relationship building, lead generation, deal progression, customer satisfaction, and end to end sales-cycle management within account set Represented entire IBM portfolio of hardware, software, and professional services Overachieved both revenue and profit objectives in 2010 on a $3.1M quota and 2011 on a 3.6M quota",workExperience
Senior Client Representative,workExperience
"IBM, International Business Machines - 2005 to 2009",workExperience
"Maintained account ownership of 75 key distribution and retail commercial accounts Responsible for relationship building, lead generation, deal progression, customer satisfaction, and end to end sales-cycle management within account set Instrumental in developing key relationships with extended IBM team, business partners, and channel Accountable for prospecting, territory planning, forecasting, and opportunity identification within account set Leveraged a deep understanding of industry trends and drivers to uncover business pains and needs Responsible  for  hardware,  software,  and  services  positioning,  product  demos,  and  negotiations  within account set Achieved 100% club in 2005, 2006, 2007, and 2009",workExperience
Industry Solution Team Leader 2001-2004,workExperience
"Acted as the Distribution, Retail, and Transportation Solution Leader for the Central Region working with over 75 inside and outside client representatives to uncover opportunities in their accounts Identified business pains and financial indicators from C-level executives and mapped them to IBM cross-brand hardware, software and services solutions: BI, ERP, CRM, BCRS, Midrange systems and Networking Worked with IBM Segment Executives to develop industry plays and marketing tactics around infrastructure software and services portfolios Instrumental  in  developing  and  maintaining  relationships  with  key  ISV's,  SI's,  and  solution  providers:  JD Edwards, SAP, Peoplesoft, Siebel, Ariba, Wipro, Infosys, Infor, etc Achieved  an  $80M  Central  Region  industry  quota  thru  the  consultative  selling  of  hardware,  software  and services in 2002, 2003 and 2004 Peer Mentor to local DFW disabled community",workExperience
"IBM, International Business Machines - 1999 to 2002 with the Christopher Reeves Foundation",workExperience
Software Engineer,workExperience
"TecAce Software - Bellevue, WA - June 2016 to Present",workExperience
"Worked on an agile development team that shipped mobile web applications on new and upcoming Samsung products and wearable tech Contributed  to  multiple  smartwatch  apps  on  the  marketplace  derived  from  widely  popular  smartphone applications with user bases in the millions (i.e. SmartHome control, smart car rental, inventory task manager) Integrated  RESTful  APIs  and  utilized  embedded  software  control  systems  and  libraries.  -Skilled  in  highly dynamic  web  interface  development  (HTML,  CSS,  JavaScript,  AJAX,  jQuery,  Node.js,  and  various  JS libraries) Experienced in all phases of software development life cycle Quickly able to learn, leverage and incorporate new technology and methodologies on own initiative",workExperience
Graphic Designer,workExperience
"Compton Union Building - Pullman, WA - April 2012 to Present",workExperience
"Created marketing plans to promote our in house restaurants and themed marketing campaigns Designed print, digital, and web graphics and advertisements that supplemented those campaigns Collaborated with my marketing team and supervisor to accurately portray our messages to our audience Organized file structures within our server to make our design work and marketing plans more efficient",workExperience
Graphic Design Intern,workExperience
"College Hill Custom Threads - Pullman, WA - 2010 to 2011",workExperience
"Learned about the clothing and design industry and how a custom clothing print service works Gained skills in Adobe Illustrator and Photoshop, and making print ready, high quality vector images Promoted the company as a new resource for the WSU community to utilize with custom apparel orders Built the company with 4 other employees including the president and CEO Generated over a million dollars worth of profit over the first fiscal year Eagle Scout, Boy Scout Troop 430",workExperience
"Boy Scouts of America - Bellevue, WA - 2003 to 2009",workExperience
Director Software Engineering,workExperience
"PROVIDENCE SOFTWARE SOLUTIONS, INC - Cary, NC - 1997 to Present",workExperience
"Responsible for consulting with clients on diverse projects, educating clients in the company's primary product, implementing software policies and training software developers for a self-owned software engineering/consulting corporation Execute software development policies and processes for various multi-platform software products Work on multi-industry software products, including: Federal Procurement Processing, Telecommunication Emergency Console systems, Medical Board Examination systems, Corporate Financial Tools Deliver comprehensive SDLC training to developers Function in a Senior Software Development capacity for clients, providing subject matter expertise Utilize expertise in hands-on development, including writing source code Deliver insightful presentations focused on sales, technical aspects, and requirements analysis Apply interpersonal skills to expand a customer base comprised of primarily software developers Lead consulting efforts personally, assess clients' needs and gather reqirements",workExperience
Key Achievements:,workExperience
Improved software product sales by over 200% over a 2 year period Increased average client engagement from 2 weeks to 6+ years Reinvigorated failing client software products by optimizing their code stability Built relationships that extended from an average project-based period of up to 2 weeks to 6 years Developed a demo application that led to a client being awarded a multi-million dollar contract,workExperience
Project and Development Team Lead,workExperience
"THE AMERICAN BOARD OF PEDIATRICS - Chapel Hill, NC - 1990 to 1997",workExperience
"Responsible  for  system  design/development,  policy  implementation,  staff  recruitment,  and  other  pertinent tasks Implemented policies and procedures for software development, network security, and administration Deployed examination delivery systems on multiple platforms Created internal processes and algorithms for exam selection, creation, and scoring Trained development staff, created training materials, and recruited software developers and IT staff",workExperience
"THE AMERICAN BOARD OF PEDIATRICS, Chapel Hill, NC 1990 - 1997",workExperience
Project and Development Team Lead,workExperience
Key Achievements:,workExperience
Designed the company's first enterprise-wide PC network; its first computer-automated medical board re-certification process; and a four-part Pediatric Re-Certification examination delivery system Implemented strategies that reduced hardware/software procurement costs by over 50% Selected by the Board President to create a multi-platform e-version of a personally authored book series,workExperience
IT Manager,workExperience
"THE AMERICAN BOARD OF PEDIATRICS - Chapel Hill, NC - 1988 to 1990",workExperience
Managing Partner/Director of Software Development,workExperience
"TOTAL BUSINESS SYSTEMS, INC - Fayetteville, NC - 1987 to 1988",workExperience
Founder and CEO,workExperience
"MICROBYTE SOFTWARE - Fayetteville, NC - 1983 to 1987",workExperience
Software Engineer,workExperience
RouteMatch Software - January 2014 to Present,workExperience
Responsibilities,workExperience
"Responsible  for  designing,  implementing,  testing,  and  maintaining  multiple  aspects  of  the  RouteMatch Software  product  line  including  the  authoring,  scheduling,  monitoring,  and  communication  of  transit transportation systems The product line uses .NET technologies and tools along with current best-practices and  web  standards  to  build  rich,  highly-interactive,  and  scalable  solutions  to  a  variety  of  user-facing consumers Led Web/UI Development work on the refactoring of the current desktop solution to a web based one using HTML5, Native Javascript, JQuery, node.js, and microservices Design  and  implement  data  models  representing  the  application  data,  views,  and  stored  procedures  using Microsoft SQL Server/T-SQL Developed algorithm to accurate predict GPS vehicle tracking on a map Responsibly incorporated unit tests for both the application and the model codebase Build back-end Web API services to access and deliver data Handle critical tasks and deadlines",workExperience
"Integrate proprietary and vendor API's Work as part of a project team to coordinate UI development and determine project scope and limitations Communicate changes in scope, scale and progress - through the Agile process Communicate changes, enhancements and modifications - through written documentation Integration of custom-built UI/UX and and real-time web based dashboards and visualizations Code and implement SQL queries to gather needed information, performing custom ad-hoc queries for clients and internal staff to meet business requirements",workExperience
"Technologies used: C#, SQL Server/T-SQL, LINQ, HTML5, JavaScript, JQuery, REST, Web Services",workExperience
Lead Web and UI Developer,workExperience
Business Integrated Solutions - September 2008 to 2014,workExperience
Responsibilities,workExperience
"Plan, develop and support - web application solutions for clients using .NET and SAP Business Intelligence tools and technology to build rich UI/UX data visualizations and responsive data management and reporting The solutions developed are HTML5 web applications using current web standards and toolsets to transform a client's critical data into highly interactive visualizations using various charts and graphs including geo-graphic charts, dual axis, dials and gauges Lead Web/UI Developer work on a variety of projects using C#, T-SQL, VB.NET and JavaScript Design and code data models representing the users data sources and views using Entity Framework Build back-end Web API services to access and deliverer data Integrate proprietary and vendor API's Work as part of a project team to coordinate UI development and determine project scope and limitations Collect, analyze and implement end-user requirements Plan, develop, and maintain UX data visualization solutions",workExperience
"Integration of custom-built UI/UX and and real-time web based dashboards and visualizations Code and implement SQL queries to gather needed information, performing custom ad-hoc queries for clients and internal staff to meet business requirements Handle critical tasks and deadlines Web-based application development including XML, HTML, CSS, HTML, HTML5, JavaScript, Query, AJAX, and Web Services Communicate reporting changes, enhancements and modifications - through written documentation Develop process model, software/report requirement and technical specification documentation",workExperience
"Technologies used: C#, Entity Framework, LINQ, HTML5, JavaScript, Query, REST, OpenDoc, OAuth, Encryption Services, Charting Services, Ajax, Web Services, Cloud Computing, SAP BusinessObjects SDK toolkit, Crystal reports for Visual Studio",workExperience
Personal Project Personal Development Project (Jul. 2012 - Present),workExperience
Position Independent,workExperience
Responsibilities,workExperience
"Developed an UI/UX intensive, massively on-line, real-world music app for Facebook The simulation is an impressive, multiplayer, socially equipped, musical simulation, where players are thrust into an ever-growing, and ever-changing, ""world"", where they control every aspect of their existence Every aspect of an actual music career is available and is acted upon in a realistic, sensible and practical manner and affected upon by others' movements and choices throughout the simulation",workExperience
"Technologies used: HTML5, C#, JavaScript, JQuery, SQL Server, OAuth, Open Graph, Google API, Ajax, Web Services, Cloud Computing, AWS",workExperience
Lead Software Developer,workExperience
VCG Software - April 2004 to May 2008,workExperience
Responsibilities,workExperience
"Developed and maintained a commercial 'Back-Office' package using Active Server Pages (ASP) and Visual Basic The package includes Payroll, account receivables, and timesheet processing and could be accessed from any place on the Internet",workExperience
"Technologies used: ASP, JavaScript, IIS, Oracle, ActiveX, DCOM",workExperience
Responsibilities,workExperience
"Developed a commercial web based front end solution for an underlying Staffing Service Application Users could access any function of the underlying system from any browser connected to the Internet Users could look up potential jobs, match jobs with clients and update timesheets and payroll from any web browser",workExperience
"Technologies used: ASP, Corba, COM, ActiveX Played key role in the development, implementation, and support of the online interface to the solution Performed development, design, and analysis for several project modules Actively  involved  in  design  and  development  of  Taxes  reporting  engine  module.  Met  with  customers  and business analyst team to determine and analyze requirements Designed user interface and navigational flow, using ASP.NET and JavaScript Carried  out  deployment  on  Internet  Information  Server  and  Oracle  Database Coordinated  team  efforts  for this phase",workExperience
"Served  as  Developer  and  Analyst  for  Taxes  Admin  tool  system  module  project.  Responsible  for  complete project life cycle Coordinated efforts of development team Responsible for dynamic content flow Performed application design and analysis for the security module Created system for adding, removing, and modifying registered system users dependent on their roles and rights Formulated server-side programs for return of dynamic HTML files, using ASP,NET and ISAPI IIS apps Developed C++ Base classes for common functionality Designed and developed Java-based User Messages system",workExperience
Lead Software Developer,workExperience
Caldwell-Spartin - December 1999 to March 2004,workExperience
Responsibilities,workExperience
"Developed  a  commercial  Staffing  Service  application  using  MFC.  Some  of  the  many  application  functions included  the  hiring/firing  and  tracking  of  current  and  potential  employees Many  'back-end'  functions  were supported as well, including Payroll processing, timesheets, and accounts receivable functions",workExperience
"Technologies used: MFC, Multithreading, Corba",workExperience
Program Analyst,workExperience
Progeni Corporation - October 1997 to December 1999,workExperience
Responsibilities,workExperience
"Developed server side run-time environment using Visual C++ to facilitate communication between a windows platform  and  any  one  of  a  number  of  legacy  systems Communication  required  the  knowledge  of  several technologies  including  sockets,  multithreading,  synchronization  and  various  inter-process  communication techniques including shared memory and pipes",workExperience
"Technologies used: Visual C++, Sockets, Multithreading, Creating DLLs, Pipes, Shared memory, Synchronization",workExperience
Responsibilities,workExperience
Developed a multithreaded server for the support of a commercial Staffing Service Application The server would support any number of users over a distributed n-tier environment,workExperience
Technologies used:,workExperience
"Visual C++, Multithreading, Corba, Oracle, Synchronization",workExperience
Responsibilities,workExperience
"Create a commercial client application to aid in the Rapid Application Development (RAD) of legacy systems The application functioned very similar to Visual Basic with drag and drop capabilities, workspaces, and objects to  give  legacy  systems  that  'windows'  look The  application  was  written  in  C++  and  MFC  and  required  the development of several ActiveX controls and containers",workExperience
Technologies used:,workExperience
"Visual C++, MFC, COM, ActiveX",workExperience
Responsibilities,workExperience
Developed a tool similar to the windows auto-update feature found in windows operating systems The tool would  connect  with  a  server  and  determine  a  user's  current  system  setup  and  provide  patches  and  fixes automatically,workExperience
Technologies used:,workExperience
"Visual C++, Sockets",workExperience
Software Engineer,workExperience
signal search software india pvt ltd - July 2016 to Present,workExperience
Project Name: Intelligent Traffic Control System For Congestion Control and Ambulance Clearance,workExperience
Duration: July 2016 to till date,workExperience
Client: signal search software india pvt ltd.,workExperience
Description,workExperience
This project deals with the resolving traffic problems in metro cities and emergency vehicles clearance and congestion control,workExperience
"Technologies C, keil Microversion4, proteus 8",workExperience
Notable Contribution,workExperience
"Involved in all the phase of development e.g. Requirement Analysis, coding, unit testing.",workExperience
"Good in hands on programming using C, interfacing with the peripherals eg: ADC, Seven Segment, interrupt, watch dog timer, lcd",workExperience
Involved in gathering knowledge transfer of the project,workExperience
Gathering the requirement from the customer team,workExperience
Got appreciation from Client,workExperience
Resolve and correct compilation errors,workExperience
Bug analysis and bug fixing,workExperience
Embedded Trainee,workExperience
"signal search - Bangalore, Karnataka - April 2016 to Present",workExperience
Involved in all the phases of development process of the module,workExperience
Involved in various technical discussion with all the related groups of the product including project manager of the product,workExperience
Actively participated in design of PCB,workExperience
Able to find creative solutions for the given requirement,workExperience
1+ years of software engineering experience with strong analytical skills and a good expertise in software development as programmer,workExperience
WORK EXPERIENCE,workExperience
Software,workExperience
"GDIT - Washington, DC - April 2017 to Present",workExperience
Delivered software to astronomy scientists,workExperience
Computer Scientist,workExperience
"ATR Corp - Columbia, MD - January 2017 to April 2017",workExperience
Contributed software modernization features to legacy code,workExperience
Software Engineer,workExperience
"Leidos - Bethesda, MD - August 2015 to January 2017",workExperience
"Delivered,  tested,  and  debugged  an  array  of  software  for  a  large-scale  legacy  codebase.  Oversaw  several projects from project description to published software",workExperience
WORK EXPERIENCE,workExperience
IMS Tools Software Engineer,workExperience
"Rocket Software - Campbell, CA - October 2014 to April 2017",workExperience
"Updated, modified and expanded existing software programs",workExperience
Instrumented functional and integration tests to improve software quality and reliability,workExperience
Performed weekly builds during product development,workExperience
Software Developer,workExperience
"IBM - San Jose, CA - May 1986 to October 2014",workExperience
Started in PL/I Test,workExperience
IMS Tools developer & QA,workExperience
- 2014 to 2014,workExperience
IMS QA Lead,workExperience
IBM - 2012 to 2012,workExperience
PL/I and Language Environment Developer,workExperience
IBM - 1988 to 1988,workExperience
Debug Tool Developer (1992),workExperience
IMS QA (1998),workExperience
WORK EXPERIENCE,workExperience
Software Support and Trainer,workExperience
"Bushive Transportation Software - Ballston Spa, NY - August 2016 to January 2017",workExperience
"Remotely assist clients with online installation of our software, or on site when required",workExperience
Installed and configured Microsoft SQL servers 2008 & 2012,workExperience
Utilized SQL Server Management Studio to run various reports within specific databases,workExperience
Providing support to clients over the phone using online tools,workExperience
Training clients in the use of our software either online or on site when required,workExperience
Documenting  all  support  activities  by  creating/updating  detailed  cases  or  development  in  the  CRM  as required,workExperience
Document all activities that pertain to a client's account including software installs and various troubleshooting issues that the client may have,workExperience
Preform follow up contact with clients to provide software support to assure maximum reliability,workExperience
Wind Turbine Software Support Technician,workExperience
"Granite Services International - Schenectady, NY - February 2012 to March 2016",workExperience
"Schenectady, NY General Electric, Building 53, Room 106",workExperience
Wind Turbine Software Support Technician,workExperience
"Remotely upgraded and patched over 5000 Bachmann, GE Mark VI PLCs, ESS based systems and 63+ SCADA HMIs and other proprietary HMIs",workExperience
Managed wind turbine control upgrade projects from start to finish,workExperience
"Interface  with  customer  management  communicating  the  upgraded  process  and  resolving  customer questions, concerns and issues",workExperience
Developed and documented step by step process for software upgrades and troubleshooting guides,workExperience
Installed and configured Microsoft SQL servers 2008 & 2012,workExperience
Utilized SQL Server Management Studio to run various reports within specific databases,workExperience
Made changes to PLC system parameters to provide optimal performance,workExperience
Troubleshooting and identifying issues within software on various pitch systems and Generator types,workExperience
Utilizing network protocols to transfer files across the GE network,workExperience
Establishing process improvements & work practices to improve customer service,workExperience
Act as a technical lead between the customer and the software upgrade team to establish proper and timely completion of all projects,workExperience
Work closely with software developers to troubleshoot any software defects or discrepancies,workExperience
Wind Turbine Remote Monitoring Technician,workExperience
"Granite Services International - Schenectady, NY - December 2008 to February 2012",workExperience
Remote  operations  of  General  Electric  1.5  MW  Wind  Turbines  located  throughout  the  United  States  and Canada,workExperience
"Responsible for the first error handling of the wind turbine generators, with diagnostics & failure analysis",workExperience
"Analysis of the possible source of error, creations of failure description",workExperience
Technical support of the internal and external customers via phone and disposition of technical information,workExperience
Troubleshooting and repairing faulted wind turbines remotely,workExperience
Provided documents that show performance and production,workExperience
Residential Online and Offline Representative,workExperience
"Citizens/Frontier Communications - Gloversville, NY - July 2000 to December 2008",workExperience
"Handle customer inquiries, complaints, billing questions and payment service requests",workExperience
"Interface daily with internal partners in Collections, Assignment, and Operations",workExperience
Hands-on IT Experience,workExperience
Have knowledge of company products and promotions to offer customers to achieve monthly sales goals and quotas,workExperience
Part of a team that worked on process improvement standards,workExperience
"Worked in various billing, repair and operation audits",workExperience
"Manager, Machine Shop",workExperience
"Electro-Metrics, Inc - Johnstown, NY - November 1988 to July 2000",workExperience
"Accountable for production costs, inventory levels and accuracy",workExperience
"Bid on and coordinate subcontract orders, schedule and manage in house production",workExperience
"Responsible  for  the  procurement  of  raw  materials,  components,  supplies,  tooling  and  machinery  for  the fabricated products department",workExperience
Placed purchase orders and ensured vendor compliance with terms and conditions,workExperience
"Responsible for on time delivery, inventory levels and quality for many international and domestic ""customer supplied"" material accounts",workExperience
WORK EXPERIENCE,workExperience
Junior Software Developer,workExperience
"Lindsey Software Systems - North Little Rock, AR - June 2016 to February 2017",workExperience
"Helped develop various business applications for use in housing authorities and managers of rental properties. I developed for accounts payable, general ledger, tenant magnagement, inspection software, and other related software modules. I also used SQL to ensure consistent and clean data connections across all the integrated software modules",workExperience
WORK EXPERIENCE,workExperience
Principal Software Engineer/Owner,workExperience
"Ebenezer Software - Ruskin, FL - 2016 to Present",workExperience
"Wrote software engineering performance monitor (CodeDiary) that keeps track of the number of lines a code an individual engineer produces per day. Productivity information can also be aggregated by team. Teams and individuals can be compared against similar teams and individuals (i.e., same implementation language, team size, project management approach, product class (embedded,  back-end  web  server,  etc.).  Written  in  C#;  multithreaded  HTTP  client  to  RESTful  server  API; stored in XML using MongoDB",workExperience
Wrote proprietary equity trading and screening packages in Python with Pandas on Linux,workExperience
"Wrote Bible reference single page web application using JavaScript, MongoDB, Express, AngularJS, and NodeJS",workExperience
Director of Software Engineering,workExperience
"Elbrys Networks - Portsmouth, NH - December 2009 to May 2011",workExperience
"Built  and  managed  20  member  engineering  team  which  developed  a  web  services  product  using  Java, JavaScript, REST, SOAP, HTTP, JSON, XML, SQL, Hibernate, and Spring. Server was deployed on Amazon EC2 running Linux. Mobile clients included iPhone and Android. Sensor information (e.g., how far a person had jogged) was uploaded to server as part of health and wellness program",workExperience
Managed team using Agile/Scrum with Jira,workExperience
Reorganized  dysfunctional  teams  by  instituting  rigorous  project  planning  and  accountability.  Reassigned mismatched and underachieving engineers to less demanding roles,workExperience
Team Lead,workExperience
"Meetinghouse/Cisco - Portsmouth, NH - August 1998 to August 2007",workExperience
"Managed team and wrote software for IEEE 802.11 radio control and security product for multiple platforms (Windows, Linux, MAC OS X, FreeBSD, Palm OS). Functionally of this product was identical to Microsoft's Wireless Zero Config and the Linux- based wpa-supplicant. This software shipped with millions of PCs using the Intel, Broadcom, and Atheros wireless chipsets. This software exceeded the quality standards of Microsoft, Intel, IBM, Cisco, and other large software and hardware vendors",workExperience
Wrote Windows driver to suppress port up indication until after 802.1X authentication,workExperience
"Personally  hired  30+  employees  as  the  engineering  group  grew  from  2  to  35  engineers.  Organized engineering group into four product-specific  development  teams  -  802.1X  supplicant,  802.1X  authenticator,  RADIUS  Server,  and  an engineering services group responsible for integration and customer specials. These four development groups were supported by two QA teams",workExperience
"Negotiated with and managed independent contractors, which included defining the contractual statement of work and the acceptance criteria. Contractors were often used to augment development team",workExperience
Developed the entire hiring protocol including interview questions and coding exam,workExperience
Mentored dozens of recent college graduates,workExperience
"Defined  software  development  process,  including  software  architecture  template  document,  coding standards, and code review process",workExperience
"Executed performance reviews, giving constructive feedback for professional development",workExperience
"Wrote published white paper on WPA (Wi-Fi Protected Access): WPA: How it works, CompactPCISystems, April 2004",workExperience
Wrote many high-level design documents and project proposals for various products and projects,workExperience
"Managed  technical  relationship  with  802.11i  API  customers  including  Hewlett-Packard,  Intel,  IBM,  Cisco, Broadcom, Atheros, Agere. Some level of engineering support was required for partners to integrate our API with their clients and chipsets",workExperience
"Wrote Wi-Fi Protected Access Extensible Authentication Protocol (EAP) and RADIUS interoperability test plan for the Wi-Fi Alliance.  Test  plan  was  designed  to  test  the  interoperability  of  EAP  implementations  at  the  mobile  device (supplicant), access point (authenticator), and RADIUS server. EAP methods included EAP-MD5 (RFC2284, since deprecated), EAP-TLS (RFC5216), EAP-PEAP, EAP-PSK (RFC4764)",workExperience
Voting member of the IEEE and contributor to the IEEE 802.11i security standard for wireless LANs,workExperience
"Helped strategic customers (IBM, Intel, Cisco, Broadcom, etc.) integrate 802.1X supplicant into their 802.11 wireless LAN clients",workExperience
Represented company at Wi-Fi interoperability bake-offs and Trusted Network Computing Group (TNCG),workExperience
Team Lead,workExperience
"Meetinghouse/Cisco - Portsmouth, NH - May 1995 to August 1998",workExperience
"Managed  and  led  development  team  working  on  HP  Procurve  Ethernet  switches.  This  was  embedded development done in C under VxWorks, Linux, and FreeBSD. Projects include the following:",workExperience
RMON 2 MIBs (RFC4502),workExperience
